id_client;id_vehicle;id_year;id_claim;claim_nb;claim_amount
A00023043;V01;Year 0;CL01;1;amount= 77.86
A00064908;V01;Year 0;CL02;1;amount= 65.97
A00163934;V01;Year 0;CL01;1;amount= 1121.18
A00053256;V01;Year 0;CL02;1;amount= 2598.5
A00069114;V01;Year 0;CL01;1;amount= 192.38
A00059952;V01;Year 0;CL01;1;amount= 1236
A00041764;V01;Year 0;CL02;1;amount= 244.93
A00044568;V01;Year 0;CL01;1;amount= 56.19
A00022524;V01;Year 0;CL01;1;amount= 1098.16
A00091061;V01;Year 0;CL01;1;amount= 2096.46
A00072175;V02;Year 0;CL01;1;amount= -341.69
A00059852;V01;Year 0;CL02;1;amount= 0
A00059034;V01;Year 0;CL01;1;amount= 3786.91
A00004193;V01;Year 0;CL01;1;amount= 446.17
A00013101;V01;Year 0;CL01;1;amount= 347.8
A00033128;V01;Year 0;CL01;1;amount= 1236
A00050137;V01;Year 0;CL02;1;amount= 1429.53
A00074879;V01;Year 0;CL01;1;amount= 888.22
A00010780;V01;Year 0;CL01;1;amount= 242.62
A00002154;V01;Year 0;CL01;1;amount= 621.6
A00088975;V01;Year 0;CL02;1;amount= 197.47
A00066812;V01;Year 0;CL01;1;amount= 477.2
A00012682;V01;Year 0;CL01;1;amount= 698.88
A00044000;V01;Year 0;CL01;1;amount= 327.51
A00010505;V01;Year 0;CL01;1;amount= 1522.08
A00064810;V01;Year 0;CL01;1;amount= 180.7
A00052592;V01;Year 0;CL01;1;amount= 931.57
A00059108;V01;Year 0;CL01;1;amount= 106.14
A00083519;V01;Year 0;CL01;1;amount= 628.58
A00089390;V01;Year 0;CL01;1;amount= 2528.98
A00042450;V01;Year 0;CL01;1;amount= 340.35
A00048282;V01;Year 0;CL01;1;amount= 1187.64
A00020469;V01;Year 0;CL01;1;amount= 1236
A00028959;V01;Year 0;CL01;1;amount= 2796.53
A00088815;V01;Year 0;CL01;1;amount= 286.7
A00085645;V01;Year 0;CL01;1;amount= 949
A00044545;V01;Year 0;CL01;1;amount= 56.19
A00084527;V01;Year 0;CL01;1;amount= 107.47
A00078140;V01;Year 0;CL01;1;amount= 148.83
A00057717;V01;Year 0;CL01;1;amount= 2683.76
A00074092;V01;Year 0;CL01;1;amount= 487.71
A00078122;V01;Year 0;CL01;1;amount= 1236
A00045416;V01;Year 0;CL01;1;amount= 548.19
A00070761;V01;Year 0;CL01;1;amount= 575.99
A00053209;V01;Year 0;CL01;1;amount= -811.18
A00031002;V01;Year 0;CL01;1;amount= 827.57
A00083473;V01;Year 0;CL01;1;amount= -832.76
A00013004;V01;Year 0;CL01;1;amount= 667.4
A00044847;V01;Year 0;CL01;1;amount= 968.4
A00034259;V01;Year 0;CL01;1;amount= 1366.86
A00068536;V01;Year 0;CL01;1;amount= 0
A00057159;V02;Year 0;CL01;1;amount= 600.74
A00037941;V01;Year 0;CL01;1;amount= 489.99
A00013737;V01;Year 0;CL01;1;amount= -227.81
A00038424;V01;Year 0;CL01;1;amount= 162.18
A00059721;V02;Year 0;CL02;1;amount= 330.51
A00058425;V01;Year 0;CL01;1;amount= 162.77
A00003891;V01;Year 0;CL01;1;amount= 352.57
A00064572;V01;Year 0;CL01;1;amount= 866.74
A00054273;V01;Year 0;CL01;1;amount= 1874.59
A00077496;V01;Year 0;CL01;1;amount= 853.41
A00054627;V01;Year 0;CL01;1;amount= -865.87
A00017651;V01;Year 0;CL01;1;amount= 872.75
A00051621;V01;Year 0;CL01;1;amount= 920.81
A00047707;V01;Year 0;CL01;1;amount= 2249.73
A00017374;V02;Year 0;CL02;1;amount= -266.23
A00047219;V02;Year 0;CL01;1;amount= 111.99
A00028614;V01;Year 0;CL01;1;amount= 1228.13
A00042881;V01;Year 0;CL01;1;amount= 665.01
A00050076;V01;Year 0;CL01;1;amount= 1100.25
A00008938;V01;Year 0;CL01;1;amount= 0
A00060122;V01;Year 0;CL01;1;amount= 490.71
A00073486;V01;Year 0;CL01;1;amount= 2121
A00015967;V01;Year 0;CL01;1;amount= 632.66
A00045753;V01;Year 0;CL01;1;amount= 153.51
A00059490;V01;Year 0;CL01;1;amount= 1236
A00011164;V01;Year 0;CL01;1;amount= 410.68
A00040254;V01;Year 0;CL01;1;amount= 137.54
A00028326;V01;Year 0;CL01;1;amount= 0
A00022816;V01;Year 0;CL01;1;amount= 510.11
A00002218;V01;Year 0;CL01;1;amount= 654.02
A00014337;V01;Year 0;CL01;1;amount= 0
A00083340;V01;Year 0;CL01;1;amount= 245.59
A00155847;V01;Year 0;CL01;1;amount= 2133.58
A00030026;V01;Year 0;CL01;1;amount= 1236
A00049264;V01;Year 0;CL02;1;amount= 131.68
A00155204;V01;Year 0;CL01;1;amount= 1236
A00049411;V01;Year 0;CL01;1;amount= 1236
A00090489;V01;Year 0;CL01;1;amount= 1186.12
A00071245;V01;Year 0;CL01;1;amount= 60.29
A00039946;V01;Year 0;CL01;1;amount= 2683.76
A00014665;V01;Year 0;CL01;1;amount= -595.83
A00041448;V01;Year 0;CL01;1;amount= -808.86
A00054381;V01;Year 0;CL01;1;amount= 130.23
A00140161;V01;Year 0;CL01;1;amount= 2397.85
A00054133;V01;Year 0;CL03;1;amount= 140.96
A00020926;V01;Year 0;CL01;1;amount= 618
A00031107;V01;Year 0;CL01;1;amount= 2544.18
A00046091;V01;Year 0;CL01;1;amount= 1676.58
A00064567;V01;Year 0;CL01;1;amount= 140.84
A00027421;V01;Year 0;CL01;1;amount= 1236
A00037612;V01;Year 0;CL01;1;amount= 614.2
A00018523;V01;Year 0;CL01;1;amount= 136.94
A00033842;V02;Year 0;CL01;1;amount= 115.09
A00006348;V02;Year 0;CL01;1;amount= -673.23
A00041368;V01;Year 0;CL01;1;amount= 2867
A00090289;V02;Year 0;CL01;1;amount= 497.75
A00057813;V01;Year 0;CL01;1;amount= 626
A00052628;V01;Year 0;CL01;1;amount= 1576.44
A00044997;V01;Year 0;CL01;1;amount= 550.3
A00080450;V01;Year 0;CL01;1;amount= 75.88
A00003936;V01;Year 0;CL01;1;amount= 907.74
A00037824;V01;Year 0;CL01;1;amount= 317.72
A00020695;V01;Year 0;CL02;1;amount= 1236
A00073424;V01;Year 0;CL02;1;amount= 7980.61
A00026086;V01;Year 0;CL01;1;amount= 809.87
A00023673;V01;Year 0;CL01;1;amount= 1155.36
A00024850;V01;Year 0;CL01;1;amount= 544.06
A00058033;V01;Year 0;CL01;1;amount= 1975.23
A00004098;V02;Year 0;CL01;1;amount= 343.31
A00007392;V01;Year 0;CL01;1;amount= 881.26
A00071997;V01;Year 0;CL01;1;amount= 1286.93
A00010409;V01;Year 0;CL01;1;amount= -624.89
A00086419;V01;Year 0;CL01;1;amount= 2687.45
A00026004;V01;Year 0;CL01;1;amount= -742.65
A00060736;V01;Year 0;CL01;1;amount= 2846.87
A00088803;V01;Year 0;CL01;1;amount= -624.88
A00035011;V01;Year 0;CL01;1;amount= 1010.41
A00058914;V01;Year 0;CL01;1;amount= 130.11
A00049639;V01;Year 0;CL02;1;amount= 2105.71
A00083702;V01;Year 0;CL01;1;amount= 2683.76
A00000989;V01;Year 0;CL01;1;amount= 892.85
A00080596;V01;Year 0;CL01;1;amount= -12.03
A00016323;V01;Year 0;CL01;1;amount= 0
A00062663;V01;Year 0;CL01;1;amount= 99.59
A00087898;V01;Year 0;CL02;1;amount= 126.24
A00087341;V01;Year 0;CL01;1;amount= 549.35
A00073397;V01;Year 0;CL01;1;amount= 1010.41
A00062782;V01;Year 0;CL01;1;amount= 60.29
A00061380;V01;Year 0;CL01;1;amount= 0
A00062179;V01;Year 0;CL02;1;amount= 596.83
A00034035;V01;Year 0;CL01;1;amount= 964.12
A00005779;V01;Year 0;CL01;1;amount= 506.3
A00022652;V01;Year 0;CL01;1;amount= 381.2
A00076225;V01;Year 0;CL01;1;amount= 175.57
A00073215;V01;Year 0;CL01;1;amount= 237.14
A00009302;V01;Year 0;CL01;1;amount= 191.92
A00040422;V01;Year 0;CL01;1;amount= 805.46
A00007151;V01;Year 0;CL01;1;amount= 0
A00040090;V01;Year 0;CL02;1;amount= 502.09
A00003281;V01;Year 0;CL01;1;amount= -18.22
A00023314;V01;Year 0;CL01;1;amount= 158.51
A00018982;V01;Year 0;CL02;1;amount= 110.03
A00058104;V01;Year 0;CL05;1;amount= -311.73
A00046700;V01;Year 0;CL01;1;amount= -604.57
A00047673;V01;Year 0;CL02;1;amount= 451.37
A00048928;V01;Year 0;CL01;1;amount= 0
A00061308;V01;Year 0;CL01;1;amount= -663
A00007767;V01;Year 0;CL01;1;amount= 527.75
A00038586;V01;Year 0;CL02;1;amount= 163.14
A00021322;V01;Year 0;CL01;1;amount= 59.29
A00011463;V01;Year 0;CL01;1;amount= 125.83
A00037727;V01;Year 0;CL01;1;amount= -220.09
A00089671;V01;Year 0;CL01;1;amount= 1013.8
A00037239;V01;Year 0;CL01;1;amount= 0
A00069595;V01;Year 0;CL01;1;amount= 606.95
A00052983;V01;Year 0;CL02;1;amount= 1566.93
A00037529;V01;Year 0;CL04;1;amount= 0
A00010225;V01;Year 0;CL01;1;amount= 1004.84
A00024720;V01;Year 0;CL01;1;amount= 1236
A00019619;V01;Year 0;CL01;1;amount= 230.59
A00018631;V01;Year 0;CL01;1;amount= 673.07
A00078177;V01;Year 0;CL01;1;amount= 886.3
A00060713;V01;Year 0;CL01;1;amount= 1393.01
A00018926;V01;Year 0;CL01;1;amount= 338.4
A00067591;V01;Year 0;CL01;1;amount= 251.06
A00086240;V01;Year 0;CL01;1;amount= 130.11
A00037113;V01;Year 0;CL01;1;amount= 74
A00029666;V01;Year 0;CL01;1;amount= 130.11
A00042713;V01;Year 0;CL01;1;amount= 1062.91
A00067546;V01;Year 0;CL01;1;amount= 525.08
A00080550;V01;Year 0;CL01;1;amount= -176.68
A00085212;V01;Year 0;CL02;1;amount= 0
A00076512;V01;Year 0;CL01;1;amount= 1162.72
A00072712;V01;Year 0;CL01;1;amount= 522.78
A00021922;V01;Year 0;CL01;1;amount= 456.09
A00042471;V01;Year 0;CL01;1;amount= 239.56
A00027308;V01;Year 0;CL01;1;amount= 471.5
A00061656;V02;Year 0;CL01;1;amount= -578.73
A00027907;V01;Year 0;CL01;1;amount= 2459.01
A00066614;V01;Year 0;CL01;1;amount= 0
A00000708;V01;Year 0;CL01;1;amount= 3246.68
A00018142;V01;Year 0;CL02;1;amount= 418.94
A00009363;V01;Year 0;CL01;1;amount= 394.97
A00023513;V01;Year 0;CL01;1;amount= 1129.69
A00023870;V01;Year 0;CL01;1;amount= 1236
A00071671;V01;Year 0;CL01;1;amount= -693.34
A00007145;V02;Year 0;CL01;1;amount= 530.55
A00021197;V01;Year 0;CL01;1;amount= 1619.02
A00021622;V01;Year 0;CL01;1;amount= 469.31
A00059152;V01;Year 0;CL01;1;amount= 130.11
A00011726;V01;Year 0;CL01;1;amount= 420.9
A00045330;V01;Year 0;CL01;1;amount= 331.47
A00062859;V01;Year 0;CL02;1;amount= 1503.13
A00038730;V01;Year 0;CL01;1;amount= 106.14
A00081072;V02;Year 0;CL01;1;amount= -860.87
A00030683;V01;Year 0;CL01;1;amount= 1442.87
A00026904;V01;Year 0;CL01;1;amount= 224.29
A00089181;V01;Year 0;CL01;1;amount= 1236
A00080712;V01;Year 0;CL01;1;amount= 731.95
A00072587;V01;Year 0;CL01;1;amount= 1231.78
A00050244;V01;Year 0;CL01;1;amount= 555.29
A00057513;V01;Year 0;CL01;1;amount= 56.19
A00006768;V01;Year 0;CL01;1;amount= 220.74
A00062763;V01;Year 0;CL01;1;amount= 1488.02
A00057420;V01;Year 0;CL01;1;amount= 543.99
A00041749;V01;Year 0;CL01;1;amount= 1236
A00069170;V01;Year 0;CL01;1;amount= 109.68
A00012776;V01;Year 0;CL01;1;amount= 630.51
A00024907;V02;Year 0;CL01;1;amount= 1236
A00083538;V01;Year 0;CL01;1;amount= 1028.78
A00079495;V01;Year 0;CL01;1;amount= 622.57
A00021502;V01;Year 0;CL01;1;amount= 5410.7
A00071086;V01;Year 0;CL01;1;amount= 1469.54
A00035692;V01;Year 0;CL01;1;amount= 1164.3
A00006290;V01;Year 0;CL01;1;amount= 30
A00038329;V01;Year 0;CL01;1;amount= 0
A00015525;V01;Year 0;CL01;1;amount= 1236
A00056276;V01;Year 0;CL01;1;amount= 1074.92
A00063104;V01;Year 0;CL02;1;amount= 341.69
A00018942;V01;Year 0;CL03;1;amount= 9592.87
A00053247;V01;Year 0;CL01;1;amount= -50.59
A00085290;V01;Year 0;CL01;1;amount= 349.38
A00013156;V01;Year 0;CL01;1;amount= 228.97
A00014935;V02;Year 0;CL01;1;amount= 2791.68
A00085062;V01;Year 0;CL02;1;amount= 0
A00070187;V01;Year 0;CL01;1;amount= 211.92
A00050769;V01;Year 0;CL01;1;amount= 2003.86
A00085133;V01;Year 0;CL01;1;amount= 480
A00081029;V01;Year 0;CL01;1;amount= 792.19
A00016523;V01;Year 0;CL01;1;amount= 1236
A00055991;V01;Year 0;CL01;1;amount= 2184.88
A00088304;V01;Year 0;CL01;1;amount= 88.58
A00032033;V01;Year 0;CL02;1;amount= 1002.91
A00087289;V01;Year 0;CL01;1;amount= 307.59
A00033227;V01;Year 0;CL01;1;amount= -231.1
A00006744;V02;Year 0;CL01;1;amount= 1293.18
A00063053;V01;Year 0;CL01;1;amount= 106.14
A00081623;V01;Year 0;CL01;1;amount= 1236
A00001564;V01;Year 0;CL01;1;amount= 178.21
A00063287;V01;Year 0;CL01;1;amount= 408.15
A00073930;V01;Year 0;CL01;1;amount= 1065
A00055874;V02;Year 0;CL01;1;amount= 439.78
A00008270;V01;Year 0;CL01;1;amount= 733.15
A00021621;V01;Year 0;CL01;1;amount= -820.58
A00005904;V01;Year 0;CL01;1;amount= 1236
A00018371;V01;Year 0;CL01;1;amount= 480.48
A00028922;V01;Year 0;CL02;1;amount= 421.23
A00034509;V01;Year 0;CL01;1;amount= 460.41
A00053574;V01;Year 0;CL01;1;amount= 106.14
A00048400;V01;Year 0;CL01;1;amount= 633.94
A00039337;V01;Year 0;CL01;1;amount= -280.01
A00077764;V01;Year 0;CL01;1;amount= 101.11
A00039117;V01;Year 0;CL01;1;amount= 1010.41
A00057042;V01;Year 0;CL01;1;amount= 1236
A00088896;V01;Year 0;CL01;1;amount= 2631.74
A00003823;V02;Year 0;CL01;1;amount= 103.59
A00043120;V01;Year 0;CL01;1;amount= 485.88
A00006050;V01;Year 0;CL01;1;amount= 1293.41
A00059219;V02;Year 0;CL01;1;amount= 477.24
A00007251;V01;Year 0;CL01;1;amount= 493.45
A00090819;V01;Year 0;CL01;1;amount= 82.32
A00059607;V02;Year 0;CL01;1;amount= 631.42
A00026622;V01;Year 0;CL01;1;amount= 323.85
A00016113;V01;Year 0;CL01;1;amount= 1517.96
A00002154;V01;Year 0;CL02;1;amount= 1236
A00048829;V01;Year 0;CL01;1;amount= 605.52
A00034968;V01;Year 0;CL01;1;amount= 1049.74
A00009480;V01;Year 0;CL02;1;amount= 305.5
A00031587;V01;Year 0;CL01;1;amount= 238.74
A00084286;V01;Year 0;CL01;1;amount= 169.6
A00026333;V01;Year 0;CL01;1;amount= 697.18
A00130692;V01;Year 0;CL01;1;amount= 105.93
A00048149;V01;Year 0;CL01;1;amount= 375.44
A00091091;V01;Year 0;CL02;1;amount= 103.59
A00084896;V02;Year 0;CL01;1;amount= 632.58
A00080245;V01;Year 0;CL02;1;amount= 585.02
A00003247;V01;Year 0;CL01;1;amount= 532.49
A00053308;V01;Year 0;CL02;1;amount= 1236
A00043334;V01;Year 0;CL01;1;amount= 1266
A00075535;V01;Year 0;CL01;1;amount= 721.36
A00018134;V01;Year 0;CL01;1;amount= 0
A00042832;V01;Year 0;CL01;1;amount= -782.54
A00019269;V01;Year 0;CL01;1;amount= 2250.58
A00026717;V01;Year 0;CL01;1;amount= 246.92
A00091476;V01;Year 0;CL01;1;amount= 1236
A00090621;V01;Year 0;CL01;1;amount= 581.78
A00011510;V01;Year 0;CL01;1;amount= 550.82
A00012634;V01;Year 0;CL01;1;amount= 530.56
A00069462;V01;Year 0;CL01;1;amount= 392.85
A00084332;V01;Year 0;CL01;1;amount= -774.32
A00023389;V01;Year 0;CL01;1;amount= 389.59
A00041580;V01;Year 0;CL01;1;amount= 2683.76
A00066640;V01;Year 0;CL02;1;amount= 332.19
A00036515;V01;Year 0;CL01;1;amount= 1865.6
A00043645;V02;Year 0;CL01;1;amount= 490.96
A00059373;V01;Year 0;CL01;1;amount= 1240.89
A00013154;V01;Year 0;CL01;1;amount= 615.13
A00084758;V01;Year 0;CL01;1;amount= 285.41
A00052144;V01;Year 0;CL01;1;amount= 90.9
A00059571;V01;Year 0;CL01;1;amount= 249.91
A00023646;V01;Year 0;CL01;1;amount= 5623.91
A00034462;V01;Year 0;CL01;1;amount= 534.61
A00044849;V01;Year 0;CL02;1;amount= 130.11
A00018396;V01;Year 0;CL01;1;amount= 2985.74
A00171307;V01;Year 0;CL01;1;amount= 937.9
A00073877;V01;Year 0;CL02;1;amount= 69
A00082207;V01;Year 0;CL01;1;amount= 1010.41
A00019893;V01;Year 0;CL01;1;amount= -590.19
A00034919;V01;Year 0;CL01;1;amount= 3350.52
A00080430;V01;Year 0;CL01;1;amount= -90.09
A00024010;V01;Year 0;CL01;1;amount= 47.84
A00020139;V01;Year 0;CL01;1;amount= 327.66
A00023100;V01;Year 0;CL01;1;amount= 152.76
A00041888;V01;Year 0;CL01;1;amount= 157.61
A00057509;V02;Year 0;CL01;1;amount= 293.38
A00053340;V01;Year 0;CL01;1;amount= 4022.75
A00072954;V01;Year 0;CL01;1;amount= 618
A00072367;V01;Year 0;CL02;1;amount= 1640.39
A00035546;V01;Year 0;CL01;1;amount= 350.97
A00009269;V01;Year 0;CL01;1;amount= 4181.04
A00063685;V01;Year 0;CL01;1;amount= 691.34
A00013999;V01;Year 0;CL01;1;amount= 1192.71
A00039908;V01;Year 0;CL01;1;amount= 559.54
A00003775;V01;Year 0;CL02;1;amount= 2549.54
A00047366;V01;Year 0;CL01;1;amount= 544.56
A00011270;V01;Year 0;CL01;1;amount= 674.23
A00042921;V01;Year 0;CL01;1;amount= 0
A00070118;V01;Year 0;CL01;1;amount= 280.58
A00035669;V02;Year 0;CL01;1;amount= 618
A00056774;V01;Year 0;CL02;1;amount= -268.77
A00076722;V01;Year 0;CL01;1;amount= 4561.17
A00003417;V01;Year 0;CL01;1;amount= 152.7
A00023964;V01;Year 0;CL01;1;amount= -426.5
A00078877;V01;Year 0;CL01;1;amount= 1103.7
A00001853;V01;Year 0;CL01;1;amount= 2443.06
A00048392;V01;Year 0;CL01;1;amount= 32243.26
A00034649;V01;Year 0;CL02;1;amount= -452.23
A00005033;V01;Year 0;CL01;1;amount= 0
A00058806;V01;Year 0;CL02;1;amount= -532.07
A00013910;V01;Year 0;CL01;1;amount= 106.14
A00040841;V01;Year 0;CL01;1;amount= 1236
A00010838;V01;Year 0;CL01;1;amount= 4024.68
A00027789;V01;Year 0;CL01;1;amount= 1914.69
A00080276;V01;Year 0;CL01;1;amount= 436.13
A00029045;V02;Year 0;CL01;1;amount= 56.19
A00085032;V01;Year 0;CL02;1;amount= 709.5
A00006172;V01;Year 0;CL01;1;amount= -756.48
A00017005;V02;Year 0;CL01;1;amount= 396.6
A00013448;V01;Year 0;CL01;1;amount= 75.88
A00064893;V01;Year 0;CL01;1;amount= 211.88
A00062663;V01;Year 0;CL02;1;amount= 103.59
A00062575;V01;Year 0;CL03;1;amount= 1442.87
A00055861;V01;Year 0;CL01;1;amount= 775.65
A00079924;V01;Year 0;CL01;1;amount= 1221.85
A00087915;V01;Year 0;CL01;1;amount= 1391.7
A00031943;V01;Year 0;CL01;1;amount= 807.38
A00005297;V01;Year 0;CL01;1;amount= 395.33
A00008389;V01;Year 0;CL01;1;amount= 573.91
A00022095;V01;Year 0;CL01;1;amount= 2323.95
A00061431;V02;Year 0;CL02;1;amount= 94.48
A00027463;V01;Year 0;CL01;1;amount= 80.75
A00023248;V01;Year 0;CL01;1;amount= 740.11
A00003581;V01;Year 0;CL01;1;amount= 92.3
A00008916;V02;Year 0;CL01;1;amount= 99.55
A00058736;V01;Year 0;CL01;1;amount= 818.61
A00082392;V01;Year 0;CL01;1;amount= 888.75
A00086103;V01;Year 0;CL01;1;amount= 1855.91
A00011839;V01;Year 0;CL01;1;amount= 193.99
A00028493;V01;Year 0;CL04;1;amount= 567.93
A00027328;V01;Year 0;CL01;1;amount= -431.05
A00083554;V01;Year 0;CL01;1;amount= -517.6
A00078621;V01;Year 0;CL01;1;amount= 1448.51
A00032457;V02;Year 0;CL01;1;amount= 61.79
A00077578;V01;Year 0;CL01;1;amount= 2649.12
A00084442;V01;Year 0;CL01;1;amount= 550.13
A00007027;V02;Year 0;CL01;1;amount= -916.23
A00030407;V01;Year 0;CL01;1;amount= 386.01
A00083179;V01;Year 0;CL01;1;amount= 317.92
A00019006;V02;Year 0;CL02;1;amount= 24.28
A00048084;V01;Year 0;CL01;1;amount= -29.01
A00061014;V01;Year 0;CL01;1;amount= 337.4
A00014763;V01;Year 0;CL01;1;amount= 712
A00064380;V01;Year 0;CL01;1;amount= 157.99
A00139627;V01;Year 0;CL01;1;amount= 542.47
A00076531;V01;Year 0;CL03;1;amount= 839.34
A00057478;V01;Year 0;CL01;1;amount= 140.9
A00014759;V01;Year 0;CL01;1;amount= -684.34
A00017507;V02;Year 0;CL01;1;amount= 842.46
A00040175;V01;Year 0;CL01;1;amount= 106.14
A00069384;V01;Year 0;CL01;1;amount= 596.33
A00008595;V01;Year 0;CL01;1;amount= 661.8
A00062136;V01;Year 0;CL02;1;amount= 1240.89
A00079918;V01;Year 0;CL01;1;amount= 3517.59
A00007119;V01;Year 0;CL02;1;amount= 1148.54
A00015934;V01;Year 0;CL01;1;amount= 517.74
A00080942;V01;Year 0;CL01;1;amount= 812.16
A00035120;V02;Year 0;CL01;1;amount= 1468.1
A00044777;V01;Year 0;CL01;1;amount= 1010.41
A00020945;V01;Year 0;CL02;1;amount= 1391.43
A00004381;V01;Year 0;CL01;1;amount= 546.3
A00042947;V01;Year 0;CL01;1;amount= 353.36
A00023079;V01;Year 0;CL02;1;amount= -834.51
A00038807;V01;Year 0;CL01;1;amount= 1010.41
A00062086;V01;Year 0;CL01;1;amount= 739.41
A00037400;V02;Year 0;CL01;1;amount= 25.34
A00023647;V01;Year 0;CL01;1;amount= 88.51
A00036269;V02;Year 0;CL01;1;amount= 659.49
A00045845;V01;Year 0;CL01;1;amount= -869.57
A00087000;V01;Year 0;CL01;1;amount= 605.71
A00055906;V01;Year 0;CL01;1;amount= 656.82
A00013633;V01;Year 0;CL01;1;amount= 1010.41
A00027874;V01;Year 0;CL01;1;amount= 610.03
A00035568;V01;Year 0;CL01;1;amount= 294.86
A00048396;V01;Year 0;CL01;1;amount= 1612.37
A00036743;V01;Year 0;CL01;1;amount= 56.19
A00060511;V01;Year 0;CL01;1;amount= 111.47
A00072054;V01;Year 0;CL02;1;amount= 1236
A00010835;V01;Year 0;CL01;1;amount= 4310.18
A00032123;V01;Year 0;CL01;1;amount= 505.12
A00027511;V01;Year 0;CL01;1;amount= 402.3
A00025768;V01;Year 0;CL01;1;amount= 1669.67
A00009427;V01;Year 0;CL01;1;amount= 763.42
A00067712;V01;Year 0;CL01;1;amount= 377.04
A00063578;V01;Year 0;CL02;1;amount= 2323.95
A00026897;V01;Year 0;CL01;1;amount= 105.19
A00016390;V01;Year 0;CL02;1;amount= 717.76
A00040617;V01;Year 0;CL01;1;amount= 139.33
A00013754;V01;Year 0;CL01;1;amount= 93.89
A00056930;V02;Year 0;CL01;1;amount= 205.95
A00039609;V01;Year 0;CL01;1;amount= 892.45
A00016674;V01;Year 0;CL01;1;amount= 1101.17
A00033296;V01;Year 0;CL01;1;amount= 311.46
A00007457;V02;Year 0;CL01;1;amount= 4245.61
A00086115;V01;Year 0;CL01;1;amount= 525.05
A00071199;V01;Year 0;CL01;1;amount= 403.24
A00084292;V01;Year 0;CL01;1;amount= 257.8
A00022891;V01;Year 0;CL01;1;amount= 124.99
A00049529;V01;Year 0;CL01;1;amount= 388.72
A00076227;V01;Year 0;CL01;1;amount= 1010.41
A00057031;V01;Year 0;CL01;1;amount= 871.4
A00039451;V01;Year 0;CL01;1;amount= 123.3
A00030469;V01;Year 0;CL01;1;amount= 150.6
A00071372;V01;Year 0;CL01;1;amount= 683.35
A00065067;V01;Year 0;CL01;1;amount= 249.89
A00083162;V01;Year 0;CL01;1;amount= 481.43
A00086027;V02;Year 0;CL01;1;amount= -519.62
A00088975;V01;Year 0;CL01;1;amount= 113.2
A00066375;V01;Year 0;CL01;1;amount= 711.73
A00034323;V01;Year 0;CL01;1;amount= 62.19
A00085784;V01;Year 0;CL01;1;amount= 3700.96
A00079641;V01;Year 0;CL01;1;amount= 314.52
A00010473;V02;Year 0;CL01;1;amount= 2683.76
A00022154;V01;Year 0;CL01;1;amount= 359.06
A00047626;V01;Year 0;CL01;1;amount= 1405.87
A00087374;V01;Year 0;CL01;1;amount= 1833.25
A00086936;V01;Year 0;CL01;1;amount= 1491.22
A00071235;V01;Year 0;CL01;1;amount= 1236
A00013348;V01;Year 0;CL01;1;amount= 266.94
A00022678;V01;Year 0;CL01;1;amount= 260.26
A00015664;V01;Year 0;CL01;1;amount= 811.86
A00048040;V01;Year 0;CL01;1;amount= 534.22
A00014545;V02;Year 0;CL01;1;amount= 536.28
A00052390;V01;Year 0;CL01;1;amount= 59.18
A00069623;V02;Year 0;CL02;1;amount= 1199.61
A00005963;V01;Year 0;CL01;1;amount= 3699.34
A00026919;V02;Year 0;CL01;1;amount= 645.63
A00016085;V01;Year 0;CL01;1;amount= 127.32
A00037899;V01;Year 0;CL01;1;amount= 3622.09
A00087470;V01;Year 0;CL01;1;amount= 425.18
A00086833;V01;Year 0;CL02;1;amount= 636.49
A00018038;V01;Year 0;CL01;1;amount= 1236
A00055617;V01;Year 0;CL01;1;amount= -215.34
A00057916;V01;Year 0;CL01;1;amount= 1841.9
A00029233;V01;Year 0;CL01;1;amount= 325.65
A00036420;V01;Year 0;CL01;1;amount= 618
A00075008;V01;Year 0;CL01;1;amount= 1236
A00081169;V01;Year 0;CL01;1;amount= 137.54
A00036367;V01;Year 0;CL01;1;amount= 790.89
A00058370;V01;Year 0;CL01;1;amount= 1275.01
A00011587;V01;Year 0;CL01;1;amount= 826.8
A00033276;V01;Year 0;CL01;1;amount= -329.08
A00080040;V01;Year 0;CL01;1;amount= 308.86
A00126557;V01;Year 0;CL01;1;amount= 1309.67
A00001703;V01;Year 0;CL01;1;amount= 485.66
A00027247;V01;Year 0;CL02;1;amount= 107.64
A00021533;V01;Year 0;CL01;1;amount= 292.31
A00045131;V01;Year 0;CL01;1;amount= 1340.05
A00012741;V01;Year 0;CL01;1;amount= 1227.08
A00015480;V01;Year 0;CL01;1;amount= 636.11
A00029380;V01;Year 0;CL01;1;amount= -246.15
A00062215;V01;Year 0;CL01;1;amount= 402.16
A00015066;V01;Year 0;CL02;1;amount= 1234.67
A00059365;V03;Year 0;CL01;1;amount= 1077.84
A00044598;V01;Year 0;CL01;1;amount= 1442.87
A00006911;V02;Year 0;CL01;1;amount= -736.86
A00032550;V01;Year 0;CL01;1;amount= 56.19
A00070591;V01;Year 0;CL02;1;amount= 808.53
A00040498;V01;Year 0;CL01;1;amount= 1010.41
A00087258;V01;Year 0;CL01;1;amount= 725.78
A00067980;V01;Year 0;CL01;1;amount= 295.97
A00032884;V01;Year 0;CL01;1;amount= 12.96
